aqi,co,datetime,no2,o3,pm10,pm25,so2,timestamp_local,timestamp_utc,ts
89,70.6,2024-11-12:06,4.0,82.0,70.0,30.0,12.0,2024-11-12T13:00:00,2024-11-12T06:00:00,1731391200
93,75.7,2024-11-12:05,4.3,86.3,70.0,32.0,16.3,2024-11-12T12:00:00,2024-11-12T05:00:00,1731387600
93,80.7,2024-11-12:04,4.7,90.7,70.0,32.0,20.7,2024-11-12T11:00:00,2024-11-12T04:00:00,1731384000
80,85.8,2024-11-12:03,5.0,95.0,38.0,26.0,25.0,2024-11-12T10:00:00,2024-11-12T03:00:00,1731380400
131,129.2,2024-11-12:02,7.3,86.7,70.0,47.0,34.3,2024-11-12T09:00:00,2024-11-12T02:00:00,1731376800
168,172.6,2024-11-12:01,9.7,78.3,70.0,69.0,43.7,2024-11-12T08:00:00,2024-11-12T01:00:00,1731373200
148,215.9,2024-11-12:00,12.0,70.0,70.0,53.0,53.0,2024-11-12T07:00:00,2024-11-12T00:00:00,1731369600
148,190.3,2024-11-11:23,10.3,71.0,70.0,53.0,46.0,2024-11-12T06:00:00,2024-11-11T23:00:00,1731366000
126,164.6,2024-11-11:22,8.7,72.0,70.0,45.0,39.0,2024-11-12T05:00:00,2024-11-11T22:00:00,1731362400
59,138.9,2024-11-11:21,7.0,73.0,23.0,16.0,32.0,2024-11-12T04:00:00,2024-11-11T21:00:00,1731358800
95,137.3,2024-11-11:20,7.0,77.7,70.0,33.0,30.0,2024-11-12T03:00:00,2024-11-11T20:00:00,1731355200
123,135.8,2024-11-11:19,7.0,82.3,70.0,44.0,28.0,2024-11-12T02:00:00,2024-11-11T19:00:00,1731351600
110,134.2,2024-11-11:18,7.0,87.0,70.0,39.0,26.0,2024-11-12T01:00:00,2024-11-11T18:00:00,1731348000
102,149.4,2024-11-11:17,7.7,97.0,70.0,36.0,29.7,2024-11-12T00:00:00,2024-11-11T17:00:00,1731344400
168,226.6,2024-11-13:17,25.0,30.3,74.0,69.0,38.7,2024-11-14T00:00:00,2024-11-13T17:00:00,1731517200
168,286.9,2024-11-13:16,30.0,25.7,74.0,69.0,45.3,2024-11-13T23:00:00,2024-11-13T16:00:00,1731513600
172,347.2,2024-11-13:15,35.0,21.0,72.0,72.0,52.0,2024-11-13T22:00:00,2024-11-13T15:00:00,1731510000
129,306.0,2024-11-13:14,29.7,26.3,48.0,46.0,44.0,2024-11-13T21:00:00,2024-11-13T14:00:00,1731506400
153,264.8,2024-11-13:13,24.3,31.7,62.7,57.33,36.0,2024-11-13T20:00:00,2024-11-13T13:00:00,1731502800
139,223.5,2024-11-13:12,19.0,37.0,58.0,50.0,28.0,2024-11-13T19:00:00,2024-11-13T12:00:00,1731499200
129,170.2,2024-11-13:11,14.0,50.0,46.0,46.0,23.3,2024-11-13T18:00:00,2024-11-13T11:00:00,1731495600
112,116.9,2024-11-13:10,9.0,63.0,47.0,40.0,18.7,2024-11-13T17:00:00,2024-11-13T10:00:00,1731492000
115,63.6,2024-11-13:09,4.0,76.0,48.0,41.0,14.0,2024-11-13T16:00:00,2024-11-13T09:00:00,1731488400
115,68.7,2024-11-13:08,3.7,85.0,56.0,41.0,20.0,2024-11-13T15:00:00,2024-11-13T08:00:00,1731484800
121,73.7,2024-11-13:07,3.3,94.0,62.7,43.0,26.0,2024-11-13T14:00:00,2024-11-13T07:00:00,1731481200
123,78.8,2024-11-13:06,3.0,103.0,70.0,44.0,32.0,2024-11-13T13:00:00,2024-11-13T06:00:00,1731477600
112,97.9,2024-11-13:05,4.0,115.0,70.0,40.0,46.3,2024-11-13T12:00:00,2024-11-13T05:00:00,1731474000
120,116.9,2024-11-13:04,5.0,127.0,70.0,42.67,60.7,2024-11-13T11:00:00,2024-11-13T04:00:00,1731470400
118,136.0,2024-11-13:03,6.0,139.0,70.0,42.0,75.0,2024-11-13T10:00:00,2024-11-13T03:00:00,1731466800
169,251.7,2024-11-13:02,17.0,116.3,70.0,70.0,90.3,2024-11-13T09:00:00,2024-11-13T02:00:00,1731463200
156,367.5,2024-11-13:01,28.0,93.7,70.0,60.0,105.7,2024-11-13T08:00:00,2024-11-13T01:00:00,1731459600
168,483.2,2024-11-13:00,39.0,71.0,70.0,69.0,121.0,2024-11-13T07:00:00,2024-11-13T00:00:00,1731456000
163,523.5,2024-11-12:23,46.7,56.7,70.0,65.0,117.3,2024-11-13T06:00:00,2024-11-12T23:00:00,1731452400
163,563.8,2024-11-12:22,54.3,42.3,70.0,65.0,113.7,2024-11-13T05:00:00,2024-11-12T22:00:00,1731448800
148,604.0,2024-11-12:21,62.0,28.0,70.0,53.0,110.0,2024-11-13T04:00:00,2024-11-12T21:00:00,1731445200
155,575.0,2024-11-12:20,59.3,28.3,70.0,59.0,102.3,2024-11-13T03:00:00,2024-11-12T20:00:00,1731441600
148,546.1,2024-11-12:19,56.7,28.7,70.0,53.0,94.7,2024-11-13T02:00:00,2024-11-12T19:00:00,1731438000
148,517.1,2024-11-12:18,54.0,29.0,70.0,53.0,87.0,2024-11-13T01:00:00,2024-11-12T18:00:00,1731434400
148,521.2,2024-11-12:17,54.3,29.7,70.0,53.0,86.7,2024-11-13T00:00:00,2024-11-12T17:00:00,1731430800
179,411.2,2024-11-14:17,45.0,45.7,82.0,77.0,69.0,2024-11-15T00:00:00,2024-11-14T17:00:00,1731603600
179,475.2,2024-11-14:16,50.0,41.3,82.0,77.0,76.0,2024-11-14T23:00:00,2024-11-14T16:00:00,1731600000
167,539.2,2024-11-14:15,55.0,37.0,68.0,68.0,83.0,2024-11-14T22:00:00,2024-11-14T15:00:00,1731596400
165,512.2,2024-11-14:14,50.3,41.7,68.0,67.0,78.3,2024-11-14T21:00:00,2024-11-14T14:00:00,1731592800
156,485.2,2024-11-14:13,45.7,46.3,60.0,60.0,73.7,2024-11-14T20:00:00,2024-11-14T13:00:00,1731589200
157,458.1,2024-11-14:12,41.0,51.0,80.0,61.0,69.0,2024-11-14T19:00:00,2024-11-14T12:00:00,1731585600
166,331.7,2024-11-14:11,28.7,65.3,80.0,67.33,54.0,2024-11-14T18:00:00,2024-11-14T11:00:00,1731582000
160,205.2,2024-11-14:10,16.3,79.7,80.0,63.0,39.0,2024-11-14T17:00:00,2024-11-14T10:00:00,1731578400
183,78.8,2024-11-14:09,4.0,94.0,80.0,80.0,24.0,2024-11-14T16:00:00,2024-11-14T09:00:00,1731574800
160,78.8,2024-11-14:08,3.7,98.7,80.0,63.0,27.3,2024-11-14T15:00:00,2024-11-14T08:00:00,1731571200
163,78.8,2024-11-14:07,3.3,103.3,80.0,65.0,30.7,2024-11-14T14:00:00,2024-11-14T07:00:00,1731567600
100,78.8,2024-11-14:06,3.0,108.0,35.0,35.0,34.0,2024-11-14T13:00:00,2024-11-14T06:00:00,1731564000
168,91.8,2024-11-14:05,4.0,111.7,80.0,69.0,44.3,2024-11-14T12:00:00,2024-11-14T05:00:00,1731560400
163,104.9,2024-11-14:04,5.0,115.3,80.0,65.0,54.7,2024-11-14T11:00:00,2024-11-14T04:00:00,1731556800
168,117.9,2024-11-14:03,6.0,119.0,80.0,69.0,65.0,2024-11-14T10:00:00,2024-11-14T03:00:00,1731553200
197,193.4,2024-11-14:02,12.3,98.3,94.0,91.0,68.0,2024-11-14T09:00:00,2024-11-14T02:00:00,1731549600
215,268.8,2024-11-14:01,18.7,77.7,104.0,104.0,71.0,2024-11-14T08:00:00,2024-11-14T01:00:00,1731546000
189,344.3,2024-11-14:00,25.0,57.0,86.0,85.0,74.0,2024-11-14T07:00:00,2024-11-14T00:00:00,1731542400
213,308.5,2024-11-13:23,26.0,47.3,112.0,103.0,63.7,2024-11-14T06:00:00,2024-11-13T23:00:00,1731538800
187,272.7,2024-11-13:22,27.0,37.7,92.0,83.0,53.3,2024-11-14T05:00:00,2024-11-13T22:00:00,1731535200
189,236.9,2024-11-13:21,28.0,28.0,112.0,85.0,43.0,2024-11-14T04:00:00,2024-11-13T21:00:00,1731531600
201,213.4,2024-11-13:20,25.3,30.3,94.0,94.0,39.3,2024-11-14T03:00:00,2024-11-13T20:00:00,1731528000
173,189.9,2024-11-13:19,22.7,32.7,74.0,73.0,35.7,2024-11-14T02:00:00,2024-11-13T19:00:00,1731524400
160,166.3,2024-11-13:18,20.0,35.0,64.0,63.0,32.0,2024-11-14T01:00:00,2024-11-13T18:00:00,1731520800
168,226.6,2024-11-13:17,25.0,30.3,74.0,69.0,38.7,2024-11-14T00:00:00,2024-11-13T17:00:00,1731517200
169,767.6,2024-11-15:17,77.0,39.7,70.0,70.0,144.0,2024-11-16T00:00:00,2024-11-15T17:00:00,1731690000
206,681.5,2024-11-15:16,70.0,43.3,97.7,97.33,132.0,2024-11-15T23:00:00,2024-11-15T16:00:00,1731686400
169,595.3,2024-11-15:15,63.0,47.0,70.0,70.0,120.0,2024-11-15T22:00:00,2024-11-15T15:00:00,1731682800
169,506.0,2024-11-15:14,54.0,55.0,70.0,70.0,103.3,2024-11-15T21:00:00,2024-11-15T14:00:00,1731679200
163,416.7,2024-11-15:13,45.0,63.0,70.0,65.0,86.7,2024-11-15T20:00:00,2024-11-15T13:00:00,1731675600
169,327.4,2024-11-15:12,36.0,71.0,70.0,70.0,70.0,2024-11-15T19:00:00,2024-11-15T12:00:00,1731672000
174,250.0,2024-11-15:11,26.0,83.0,73.3,73.33,56.3,2024-11-15T18:00:00,2024-11-15T11:00:00,1731668400
178,172.6,2024-11-15:10,16.0,95.0,76.7,76.67,42.7,2024-11-15T17:00:00,2024-11-15T10:00:00,1731664800
183,95.1,2024-11-15:09,6.0,107.0,80.0,80.0,29.0,2024-11-15T16:00:00,2024-11-15T09:00:00,1731661200
192,95.5,2024-11-15:08,5.3,114.0,92.0,87.0,32.7,2024-11-15T15:00:00,2024-11-15T08:00:00,1731657600
179,95.9,2024-11-15:07,4.7,121.0,84.0,77.0,36.3,2024-11-15T14:00:00,2024-11-15T07:00:00,1731654000
195,96.3,2024-11-15:06,4.0,128.0,98.0,89.0,40.0,2024-11-15T13:00:00,2024-11-15T06:00:00,1731650400
195,115.7,2024-11-15:05,6.3,133.0,97.3,89.0,52.0,2024-11-15T12:00:00,2024-11-15T05:00:00,1731646800
187,135.2,2024-11-15:04,8.7,138.0,110.0,83.0,64.0,2024-11-15T11:00:00,2024-11-15T04:00:00,1731643200
195,154.7,2024-11-15:03,11.0,143.0,96.0,89.0,76.0,2024-11-15T10:00:00,2024-11-15T03:00:00,1731639600
195,304.3,2024-11-15:02,26.3,116.7,96.0,89.0,92.0,2024-11-15T09:00:00,2024-11-15T02:00:00,1731636000
221,453.8,2024-11-15:01,41.7,90.3,118.0,109.0,108.0,2024-11-15T08:00:00,2024-11-15T01:00:00,1731632400
203,603.4,2024-11-15:00,57.0,64.0,98.0,95.0,124.0,2024-11-15T07:00:00,2024-11-15T00:00:00,1731628800
201,478.0,2024-11-14:23,46.3,62.0,99.3,93.67,100.0,2024-11-15T06:00:00,2024-11-14T23:00:00,1731625200
200,352.5,2024-11-14:22,35.7,60.0,104.0,93.0,76.0,2024-11-15T05:00:00,2024-11-14T22:00:00,1731621600
197,227.0,2024-11-14:21,25.0,58.0,102.0,91.0,52.0,2024-11-15T04:00:00,2024-11-14T21:00:00,1731618000
203,267.1,2024-11-14:20,30.0,55.3,98.0,95.0,55.3,2024-11-15T03:00:00,2024-11-14T20:00:00,1731614400
185,307.2,2024-11-14:19,35.0,52.7,82.0,82.0,58.7,2024-11-15T02:00:00,2024-11-14T19:00:00,1731610800
217,347.2,2024-11-14:18,40.0,50.0,106.0,106.0,62.0,2024-11-15T01:00:00,2024-11-14T18:00:00,1731607200
179,411.2,2024-11-14:17,45.0,45.7,82.0,77.0,69.0,2024-11-15T00:00:00,2024-11-14T17:00:00,1731603600
169,304.3,2024-11-16:17,25.7,63.7,70.0,70.0,46.7,2024-11-17T00:00:00,2024-11-16T17:00:00,1731776400
210,305.6,2024-11-16:16,26.3,67.3,100.7,100.67,49.3,2024-11-16T23:00:00,2024-11-16T16:00:00,1731772800
207,307.0,2024-11-16:15,27.0,71.0,98.0,98.0,52.0,2024-11-16T22:00:00,2024-11-16T15:00:00,1731769200
194,292.4,2024-11-16:14,25.3,77.7,88.7,88.67,51.0,2024-11-16T21:00:00,2024-11-16T14:00:00,1731765600
182,277.8,2024-11-16:13,23.7,84.3,79.3,79.33,50.0,2024-11-16T20:00:00,2024-11-16T13:00:00,1731762000
169,263.2,2024-11-16:12,22.0,91.0,70.0,70.0,49.0,2024-11-16T19:00:00,2024-11-16T12:00:00,1731758400
169,226.2,2024-11-16:11,17.7,106.0,70.0,70.0,45.0,2024-11-16T18:00:00,2024-11-16T11:00:00,1731754800
169,189.3,2024-11-16:10,13.3,121.0,70.0,70.0,41.0,2024-11-16T17:00:00,2024-11-16T10:00:00,1731751200
161,152.3,2024-11-16:09,9.0,136.0,65.0,64.0,37.0,2024-11-16T16:00:00,2024-11-16T09:00:00,1731747600
169,168.7,2024-11-16:08,8.0,163.7,70.0,70.0,55.3,2024-11-16T15:00:00,2024-11-16T08:00:00,1731744000
168,185.0,2024-11-16:07,7.0,191.3,70.0,69.0,73.7,2024-11-16T14:00:00,2024-11-16T07:00:00,1731740400
169,201.3,2024-11-16:06,6.0,219.0,70.0,70.0,92.0,2024-11-16T13:00:00,2024-11-16T06:00:00,1731736800
169,231.3,2024-11-16:05,9.3,215.7,70.0,70.0,118.7,2024-11-16T12:00:00,2024-11-16T05:00:00,1731733200
169,261.3,2024-11-16:04,12.7,212.3,70.0,70.0,145.3,2024-11-16T11:00:00,2024-11-16T04:00:00,1731729600
169,291.2,2024-11-16:03,16.0,209.0,70.0,70.0,172.0,2024-11-16T10:00:00,2024-11-16T03:00:00,1731726000
169,361.1,2024-11-16:02,27.3,165.3,70.0,70.0,177.7,2024-11-16T09:00:00,2024-11-16T02:00:00,1731722400
169,430.9,2024-11-16:01,38.7,121.7,70.0,70.0,183.3,2024-11-16T08:00:00,2024-11-16T01:00:00,1731718800
169,500.7,2024-11-16:00,50.0,78.0,70.0,70.0,189.0,2024-11-16T07:00:00,2024-11-16T00:00:00,1731715200
169,600.9,2024-11-15:23,62.0,63.3,70.0,70.0,186.3,2024-11-16T06:00:00,2024-11-15T23:00:00,1731711600
169,701.1,2024-11-15:22,74.0,48.7,70.0,70.0,183.7,2024-11-16T05:00:00,2024-11-15T22:00:00,1731708000
169,801.3,2024-11-15:21,86.0,34.0,70.0,70.0,181.0,2024-11-16T04:00:00,2024-11-15T21:00:00,1731704400
169,818.8,2024-11-15:20,85.3,34.7,70.0,70.0,172.7,2024-11-16T03:00:00,2024-11-15T20:00:00,1731700800
169,836.3,2024-11-15:19,84.7,35.3,70.0,70.0,164.3,2024-11-16T02:00:00,2024-11-15T19:00:00,1731697200
169,853.8,2024-11-15:18,84.0,36.0,70.0,70.0,156.0,2024-11-16T01:00:00,2024-11-15T18:00:00,1731693600
169,767.6,2024-11-15:17,77.0,39.7,70.0,70.0,144.0,2024-11-16T00:00:00,2024-11-15T17:00:00,1731690000
133,168.5,2024-11-17:17,20.0,52.7,47.7,47.67,31.3,2024-11-18T00:00:00,2024-11-17T17:00:00,1731862800
135,170.0,2024-11-17:16,19.0,54.3,48.3,48.33,30.7,2024-11-17T23:00:00,2024-11-17T16:00:00,1731859200
137,171.6,2024-11-17:15,18.0,56.0,49.0,49.0,30.0,2024-11-17T22:00:00,2024-11-17T15:00:00,1731855600
136,183.6,2024-11-17:14,19.7,57.3,49.0,48.67,30.7,2024-11-17T21:00:00,2024-11-17T14:00:00,1731852000
135,195.7,2024-11-17:13,21.3,58.7,49.0,48.33,31.3,2024-11-17T20:00:00,2024-11-17T13:00:00,1731848400
134,207.8,2024-11-17:12,23.0,60.0,49.0,48.0,32.0,2024-11-17T19:00:00,2024-11-17T12:00:00,1731844800
119,179.4,2024-11-17:11,19.0,68.3,43.0,42.33,29.0,2024-11-17T18:00:00,2024-11-17T11:00:00,1731841200
152,151.0,2024-11-17:10,15.0,76.7,70.0,57.0,26.0,2024-11-17T17:00:00,2024-11-17T10:00:00,1731837600
91,122.6,2024-11-17:09,11.0,85.0,31.0,31.0,23.0,2024-11-17T16:00:00,2024-11-17T09:00:00,1731834000
101,111.7,2024-11-17:08,9.7,83.0,44.0,35.67,18.3,2024-11-17T15:00:00,2024-11-17T08:00:00,1731830400
113,100.8,2024-11-17:07,8.3,81.0,57.0,40.33,13.7,2024-11-17T14:00:00,2024-11-17T07:00:00,1731826800
126,89.9,2024-11-17:06,7.0,79.0,70.0,45.0,9.0,2024-11-17T13:00:00,2024-11-17T06:00:00,1731823200
169,108.9,2024-11-17:05,7.7,93.3,70.0,70.0,17.0,2024-11-17T12:00:00,2024-11-17T05:00:00,1731819600
169,128.0,2024-11-17:04,8.3,107.7,70.0,70.0,25.0,2024-11-17T11:00:00,2024-11-17T04:00:00,1731816000
95,147.1,2024-11-17:03,9.0,122.0,33.0,33.0,33.0,2024-11-17T10:00:00,2024-11-17T03:00:00,1731812400
169,241.4,2024-11-17:02,19.7,104.3,70.0,70.0,57.0,2024-11-17T09:00:00,2024-11-17T02:00:00,1731808800
169,335.8,2024-11-17:01,30.3,86.7,70.0,70.0,81.0,2024-11-17T08:00:00,2024-11-17T01:00:00,1731805200
169,430.1,2024-11-17:00,41.0,69.0,70.0,70.0,105.0,2024-11-17T07:00:00,2024-11-17T00:00:00,1731801600
169,386.7,2024-11-16:23,36.3,63.0,70.0,70.0,84.3,2024-11-17T06:00:00,2024-11-16T23:00:00,1731798000
169,343.4,2024-11-16:22,31.7,57.0,70.0,70.0,63.7,2024-11-17T05:00:00,2024-11-16T22:00:00,1731794400
197,300.0,2024-11-16:21,27.0,51.0,92.0,91.0,43.0,2024-11-17T04:00:00,2024-11-16T21:00:00,1731790800
169,300.9,2024-11-16:20,26.3,54.0,70.0,70.0,43.3,2024-11-17T03:00:00,2024-11-16T20:00:00,1731787200
169,301.9,2024-11-16:19,25.7,57.0,70.0,70.0,43.7,2024-11-17T02:00:00,2024-11-16T19:00:00,1731783600
169,302.9,2024-11-16:18,25.0,60.0,70.0,70.0,44.0,2024-11-17T01:00:00,2024-11-16T18:00:00,1731780000
169,304.3,2024-11-16:17,25.7,63.7,70.0,70.0,46.7,2024-11-17T00:00:00,2024-11-16T17:00:00,1731776400
110,293.7,2024-11-18:17,49.3,30.0,70.0,39.0,87.0,2024-11-19T00:00:00,2024-11-18T17:00:00,1731949200
110,282.9,2024-11-18:16,42.7,31.0,70.0,39.0,72.0,2024-11-18T23:00:00,2024-11-18T16:00:00,1731945600
142,272.0,2024-11-18:15,36.0,32.0,51.0,51.0,57.0,2024-11-18T22:00:00,2024-11-18T15:00:00,1731942000
147,266.9,2024-11-18:14,32.7,35.3,52.7,52.67,51.0,2024-11-18T21:00:00,2024-11-18T14:00:00,1731938400
151,261.8,2024-11-18:13,29.3,38.7,54.3,54.33,45.0,2024-11-18T20:00:00,2024-11-18T13:00:00,1731934800
151,256.8,2024-11-18:12,26.0,42.0,56.0,56.0,39.0,2024-11-18T19:00:00,2024-11-18T12:00:00,1731931200
116,196.9,2024-11-18:11,19.7,51.3,41.3,41.33,29.7,2024-11-18T18:00:00,2024-11-18T11:00:00,1731927600
82,137.0,2024-11-18:10,13.3,60.7,26.7,26.67,20.3,2024-11-18T17:00:00,2024-11-18T10:00:00,1731924000
50,77.0,2024-11-18:09,7.0,70.0,12.0,12.0,11.0,2024-11-18T16:00:00,2024-11-18T09:00:00,1731920400
49,72.6,2024-11-18:08,6.0,69.7,11.7,11.67,9.7,2024-11-18T15:00:00,2024-11-18T08:00:00,1731916800
47,68.1,2024-11-18:07,5.0,69.3,11.3,11.33,8.3,2024-11-18T14:00:00,2024-11-18T07:00:00,1731913200
46,63.6,2024-11-18:06,4.0,69.0,11.0,11.0,7.0,2024-11-18T13:00:00,2024-11-18T06:00:00,1731909600
126,70.4,2024-11-18:05,4.7,71.0,70.0,45.0,10.0,2024-11-18T12:00:00,2024-11-18T05:00:00,1731906000
157,77.2,2024-11-18:04,5.3,73.0,70.0,61.0,13.0,2024-11-18T11:00:00,2024-11-18T04:00:00,1731902400
169,84.0,2024-11-18:03,6.0,75.0,70.0,70.0,16.0,2024-11-18T10:00:00,2024-11-18T03:00:00,1731898800
162,111.5,2024-11-18:02,9.3,69.3,70.0,64.33,22.7,2024-11-18T09:00:00,2024-11-18T02:00:00,1731895200
163,138.9,2024-11-18:01,12.7,63.7,70.0,65.0,29.3,2024-11-18T08:00:00,2024-11-18T01:00:00,1731891600
148,166.3,2024-11-18:00,16.0,58.0,70.0,53.0,36.0,2024-11-18T07:00:00,2024-11-18T00:00:00,1731888000
129,163.4,2024-11-17:23,17.3,54.7,70.0,46.0,33.3,2024-11-18T06:00:00,2024-11-17T23:00:00,1731884400
126,160.5,2024-11-17:22,18.7,51.3,70.0,45.0,30.7,2024-11-18T05:00:00,2024-11-17T22:00:00,1731880800
93,157.6,2024-11-17:21,20.0,48.0,32.0,32.0,28.0,2024-11-18T04:00:00,2024-11-17T21:00:00,1731877200
104,160.7,2024-11-17:20,20.3,49.0,37.0,37.0,29.3,2024-11-18T03:00:00,2024-11-17T20:00:00,1731873600
118,163.8,2024-11-17:19,20.7,50.0,42.0,42.0,30.7,2024-11-18T02:00:00,2024-11-17T19:00:00,1731870000
131,166.9,2024-11-17:18,21.0,51.0,47.0,47.0,32.0,2024-11-18T01:00:00,2024-11-17T18:00:00,1731866400
133,168.5,2024-11-17:17,20.0,52.7,47.7,47.67,31.3,2024-11-18T00:00:00,2024-11-17T17:00:00,1731862800
150,540.8,2024-11-19:17,59.0,71.0,70.0,54.0,149.3,2024-11-20T00:00:00,2024-11-19T17:00:00,1732035600
150,548.8,2024-11-19:16,57.0,77.0,70.0,54.0,155.7,2024-11-19T23:00:00,2024-11-19T16:00:00,1732032000
118,556.8,2024-11-19:15,55.0,83.0,70.0,42.0,162.0,2024-11-19T22:00:00,2024-11-19T15:00:00,1732028400
148,504.2,2024-11-19:14,49.3,97.3,72.0,53.33,157.3,2024-11-19T21:00:00,2024-11-19T14:00:00,1732024800
162,451.7,2024-11-19:13,43.7,111.7,74.0,64.67,152.7,2024-11-19T20:00:00,2024-11-19T13:00:00,1732021200
177,399.2,2024-11-19:12,38.0,126.0,76.0,76.0,148.0,2024-11-19T19:00:00,2024-11-19T12:00:00,1732017600
100,335.6,2024-11-19:11,29.0,160.7,70.0,28.0,142.7,2024-11-19T18:00:00,2024-11-19T11:00:00,1732014000
118,272.0,2024-11-19:10,20.0,195.3,70.0,42.0,137.3,2024-11-19T17:00:00,2024-11-19T10:00:00,1732010400
169,208.3,2024-11-19:09,11.0,230.0,70.0,70.0,132.0,2024-11-19T16:00:00,2024-11-19T09:00:00,1732006800
145,214.0,2024-11-19:08,10.7,238.0,70.0,52.0,134.7,2024-11-19T15:00:00,2024-11-19T08:00:00,1732003200
148,219.6,2024-11-19:07,10.3,246.0,70.0,53.33,137.3,2024-11-19T14:00:00,2024-11-19T07:00:00,1731999600
128,225.3,2024-11-19:06,10.0,254.0,70.0,45.0,140.0,2024-11-19T13:00:00,2024-11-19T06:00:00,1731996000
118,234.4,2024-11-19:05,14.0,219.7,70.0,35.0,143.3,2024-11-19T12:00:00,2024-11-19T05:00:00,1731992400
131,243.6,2024-11-19:04,18.0,185.3,70.0,47.0,146.7,2024-11-19T11:00:00,2024-11-19T04:00:00,1731988800
107,252.7,2024-11-19:03,22.0,151.0,70.0,38.0,150.0,2024-11-19T10:00:00,2024-11-19T03:00:00,1731985200
134,334.6,2024-11-19:02,33.0,115.3,70.0,48.0,161.7,2024-11-19T09:00:00,2024-11-19T02:00:00,1731981600
129,416.5,2024-11-19:01,44.0,79.7,70.0,46.0,173.3,2024-11-19T08:00:00,2024-11-19T01:00:00,1731978000
139,498.4,2024-11-19:00,55.0,44.0,70.0,50.0,185.0,2024-11-19T07:00:00,2024-11-19T00:00:00,1731974400
139,428.9,2024-11-18:23,53.7,39.3,70.0,50.0,163.0,2024-11-19T06:00:00,2024-11-18T23:00:00,1731970800
155,359.5,2024-11-18:22,52.3,34.7,70.0,59.0,141.0,2024-11-19T05:00:00,2024-11-18T22:00:00,1731967200
118,290.0,2024-11-18:21,51.0,30.0,70.0,42.0,119.0,2024-11-19T04:00:00,2024-11-18T21:00:00,1731963600
107,294.9,2024-11-18:20,52.7,29.7,70.0,38.0,113.3,2024-11-19T03:00:00,2024-11-18T20:00:00,1731960000
107,299.8,2024-11-18:19,54.3,29.3,70.0,38.0,107.7,2024-11-19T02:00:00,2024-11-18T19:00:00,1731956400
102,304.6,2024-11-18:18,56.0,29.0,70.0,36.0,102.0,2024-11-19T01:00:00,2024-11-18T18:00:00,1731952800
110,293.7,2024-11-18:17,49.3,30.0,70.0,39.0,87.0,2024-11-19T00:00:00,2024-11-18T17:00:00,1731949200
143,424.5,2024-11-20:17,63.0,25.0,60.7,51.33,163.0,2024-11-21T00:00:00,2024-11-20T17:00:00,1732122000
168,421.2,2024-11-20:16,63.0,28.0,70.0,69.0,159.0,2024-11-20T23:00:00,2024-11-20T16:00:00,1732118400
118,417.9,2024-11-20:15,63.0,31.0,70.0,42.0,155.0,2024-11-20T22:00:00,2024-11-20T15:00:00,1732114800
72,393.5,2024-11-20:14,55.3,43.0,70.0,22.0,133.0,2024-11-20T21:00:00,2024-11-20T14:00:00,1732111200
91,369.2,2024-11-20:13,47.7,55.0,70.0,31.0,111.0,2024-11-20T20:00:00,2024-11-20T13:00:00,1732107600
95,344.9,2024-11-20:12,40.0,67.0,70.0,33.0,89.0,2024-11-20T19:00:00,2024-11-20T12:00:00,1732104000
100,296.5,2024-11-20:11,31.7,93.3,59.7,35.0,79.0,2024-11-20T18:00:00,2024-11-20T11:00:00,1732100400
104,248.0,2024-11-20:10,23.3,119.7,49.3,37.0,69.0,2024-11-20T17:00:00,2024-11-20T10:00:00,1732096800
110,199.6,2024-11-20:09,15.0,146.0,39.0,39.0,59.0,2024-11-20T16:00:00,2024-11-20T09:00:00,1732093200
169,207.8,2024-11-20:08,13.3,175.0,70.0,70.0,62.3,2024-11-20T15:00:00,2024-11-20T08:00:00,1732089600
169,215.9,2024-11-20:07,11.7,204.0,70.0,70.0,65.7,2024-11-20T14:00:00,2024-11-20T07:00:00,1732086000
169,224.1,2024-11-20:06,10.0,233.0,70.0,70.0,69.0,2024-11-20T13:00:00,2024-11-20T06:00:00,1732082400
169,233.6,2024-11-20:05,11.7,215.0,70.0,70.0,74.0,2024-11-20T12:00:00,2024-11-20T05:00:00,1732078800
148,243.2,2024-11-20:04,13.3,197.0,70.0,53.0,79.0,2024-11-20T11:00:00,2024-11-20T04:00:00,1732075200
169,252.7,2024-11-20:03,15.0,179.0,70.0,70.0,84.0,2024-11-20T10:00:00,2024-11-20T03:00:00,1732071600
169,278.4,2024-11-20:02,22.7,150.0,70.0,70.0,95.7,2024-11-20T09:00:00,2024-11-20T02:00:00,1732068000
137,304.1,2024-11-20:01,30.3,121.0,70.0,49.0,107.3,2024-11-20T08:00:00,2024-11-20T01:00:00,1732064400
142,329.7,2024-11-20:00,38.0,92.0,51.0,51.0,119.0,2024-11-20T07:00:00,2024-11-20T00:00:00,1732060800
104,327.4,2024-11-19:23,39.0,83.3,70.0,37.0,112.3,2024-11-20T06:00:00,2024-11-19T23:00:00,1732057200
115,325.1,2024-11-19:22,40.0,74.7,70.0,41.0,105.7,2024-11-20T05:00:00,2024-11-19T22:00:00,1732053600
121,322.7,2024-11-19:21,41.0,66.0,70.0,43.0,99.0,2024-11-20T04:00:00,2024-11-19T21:00:00,1732050000
150,392.8,2024-11-19:20,47.7,65.7,73.7,55.67,113.7,2024-11-20T03:00:00,2024-11-19T20:00:00,1732046400
